Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"1,557",Desh Drohi,"$121,253",-,-,"$121,253",100%
"1,558",El enemigo,"$120,840",-,-,"$120,840",100%
"1,559",Loving You,"$120,807",-,-,"$120,807",100%
"1,560",Mad About English,"$120,724",-,-,"$120,724",100%
"1,561",Marriage Italian Style,"$120,553",-,-,"$120,553",100%
"1,562",Mirror Maze,"$119,572",-,-,"$119,572",100%
"1,563",Akhirat,"$117,795",-,-,"$117,795",100%
"1,564",The Fortress,"$116,703",-,-,"$116,703",100%
"1,565",Hotel Meina,"$116,536",-,-,"$116,536",100%
"1,566",The Grand,"$115,879","$115,879",100%,-,-
"1,567",Avenue Montaigne 2008 Re-release,"$115,697",-,-,"$115,697",100%
"1,568",Intrusions,"$115,191",-,-,"$115,191",100%
"1,569",Berlin,"$114,860","$33,231",28.9%,"$81,629",71.1%
"1,570",The Spirit of the Beehive 2008 Re-release,"$114,478",-,-,"$114,478",100%
"1,571",Oh My God,"$113,792","$38,244",33.6%,"$75,548",66.4%
"1,572",Absurdistan,"$113,269","$39,683",35%,"$73,586",65%
"1,573","Amore che vieni, amore che vai","$112,934",-,-,"$112,934",100%
"1,574",Lenin kam nur bis Lüdenscheid - Meine kleine deutsche Revolution,"$112,923",-,-,"$112,923",100%
"1,575",Piacere Michele Imperatore,"$111,304",-,-,"$111,304",100%
"1,576",Liang ge ren de fang jian,"$111,281",-,-,"$111,281",100%
"1,577",Nelle tue mani,"$111,266",-,-,"$111,266",100%
"1,578",Cold Harvest,"$110,765",-,-,"$110,765",100%
"1,579",Cherry Tomato,"$109,649",-,-,"$109,649",100%
"1,580",Road Spain,"$109,484",-,-,"$109,484",100%
"1,581",Andalucia,"$109,219",-,-,"$109,219",100%
"1,582",Trumbo,"$109,057","$109,057",100%,-,-
"1,583",Oscar: The Color of Destiny,"$108,311",-,-,"$108,311",100%
"1,584",Todos los días son tuyos,"$108,250",-,-,"$108,250",100%
"1,585",Five Fingers 2008 Re-release,"$107,665",-,-,"$107,665",100%
"1,586",Sleep Dealer,"$107,559","$80,136",74.5%,"$27,423",25.5%
"1,587",Living Hell,"$107,222",-,-,"$107,222",100%
"1,588",Welcome to Farewell-Gutmann,"$106,874",-,-,"$106,874",100%
"1,589",Ru-Ba-Ru,"$106,862",-,-,"$106,862",100%
"1,590",The Alphabet Killer,"$106,596","$29,784",27.9%,"$76,812",72.1%
"1,591",A Jihad for Love,"$105,651","$105,651",100%,-,-
"1,592",Ramchand Pakistani,"$105,634",-,-,"$105,634",100%
"1,593",Another Gay Sequel: Gays Gone Wild!,"$104,828","$104,828",100%,-,-
"1,594",Das Geheimnis von Murk,"$104,394",-,-,"$104,394",100%
"1,595",Turneja,"$104,256",-,-,"$104,256",100%
"1,596",The Rest is Silence,"$103,921",-,-,"$103,921",100%
"1,597",Manhattan 2008 Re-release,"$103,310",-,-,"$103,310",100%
"1,598",Tuttifrutti,"$103,007",-,-,"$103,007",100%
"1,599",Son cellat,"$101,940",-,-,"$101,940",100%
"1,600",Back to Africa,"$101,777",-,-,"$101,777",100%
"1,601",Die Eisbombe,"$101,406",-,-,"$101,406",100%
"1,602",The Camera Obscura 2008 Re-release,"$100,792",-,-,"$100,792",100%
"1,603",Roman Polanski: Wanted and Desired,"$100,458","$59,192",58.9%,"$41,266",41.1%
"1,604",Fool Moon,"$100,280",-,-,"$100,280",100%
"1,605",The Market: A Tale of Trade,"$100,076",-,-,"$100,076",100%
"1,606",Homo Erectus,"$99,678",-,-,"$99,678",100%
"1,607",Vecinos: La Despedida de la Prima,"$99,137",-,-,"$99,137",100%
"1,608",Pamela por amor,"$99,016",-,-,"$99,016",100%
"1,609",Purple Noon,"$98,311",-,-,"$98,311",100%
"1,610",Jardins en automne 2008 Re-release,"$97,265",-,-,"$97,265",100%
"1,611",First Flight,"$97,056",-,-,"$97,056",100%
"1,612",Kabluey,"$96,663","$83,506",86.4%,"$13,157",13.6%
"1,613",99% ærlig,"$96,547",-,-,"$96,547",100%
"1,614",Louise Bourgeois,"$96,443","$95,865",99.4%,$578,0.6%
"1,615",Greetings from the Shore,"$96,314","$96,314",100%,-,-
"1,616",Sabaho Kedb,"$95,847",-,-,"$95,847",100%
"1,617",Dancers,"$95,708",-,-,"$95,708",100%
"1,618",The Pool,"$95,102","$95,102",100%,-,-
"1,619",Friedliche Zeiten,"$95,096",-,-,"$95,096",100%
"1,620",In Love We Trust,"$95,045",-,-,"$95,045",100%
"1,621",La crisis carnívora,"$94,858",-,-,"$94,858",100%
"1,622",Pirate of the Lost Sea,"$94,701",-,-,"$94,701",100%
"1,623",Bicycle Thieves 2008 Re-release,"$94,685","$36,818",38.9%,"$57,867",61.1%
"1,624",Der lange Weg ans Licht,"$94,508",-,-,"$94,508",100%
"1,625",Khallik Maai,"$94,116",-,-,"$94,116",100%
"1,626",5 Day Scam,"$93,613",-,-,"$93,613",100%
"1,627",Far North,"$92,767",-,-,"$92,767",100%
"1,628",The Girl in the Park,"$92,286",-,-,"$92,286",100%
"1,629",Mondkalb,"$92,080",-,-,"$92,080",100%
"1,630",Embodiment of Evil,"$91,780",-,-,"$91,780",100%
"1,631",Io non ci casco,"$91,587",-,-,"$91,587",100%
"1,632",Romanzo Criminale 2008 Re-release,"$91,389",-,-,"$91,389",100%
"1,633",Abrígate,"$91,291",-,-,"$91,291",100%
"1,634",Kdopak by se vlka bál,"$91,270",-,-,"$91,270",100%
"1,635",Heimatkunde,"$91,186",-,-,"$91,186",100%
"1,636",The Other 2008 Re-release,"$91,126",-,-,"$91,126",100%
"1,637",1. Mai,"$90,894",-,-,"$90,894",100%
"1,638",Mrs. Palfrey at the Claremont 2008 Re-release,"$90,402",-,-,"$90,402",100%
"1,639",Kalashnikov,"$90,393",-,-,"$90,393",100%
"1,640",I Want to See,"$90,389",-,-,"$90,389",100%
"1,641",The Unforeseen,"$90,287","$90,287",100%,-,-
"1,642",Pray the Devil Back to Hell,"$90,066","$90,066",100%,-,-
"1,643","Jan Saudek: Trapped by His Passions, No Hope for Rescue","$89,551",-,-,"$89,551",100%
"1,644",Pistol Whipped,"$89,518",-,-,"$89,518",100%
"1,645",Mulheres Sexo Verdades Mentiras,"$89,406",-,-,"$89,406",100%
"1,646",A Road to Mecca: The Journey of Muhammad Asad,"$88,991",-,-,"$88,991",100%
"1,647",The Investigator,"$88,973",-,-,"$88,973",100%
"1,648",Recipes for Disaster,"$88,840",-,-,"$88,840",100%
"1,649",Another Love Story,"$88,682",-,-,"$88,682",100%
"1,650","Boo, Zino & the Snurks 2008 Re-release","$88,620",-,-,"$88,620",100%
"1,651",December,"$88,401",-,-,"$88,401",100%
"1,652",Go with Peace Jamil,"$87,996",-,-,"$87,996",100%
"1,653",Little Chenier,"$87,939","$87,939",100%,-,-
"1,654",Dying or Feeling Better,"$87,720",-,-,"$87,720",100%
"1,655",Woman on the Beach 2008 Re-release,"$87,635","$23,686",27%,"$63,949",73%
"1,656",50 Meters Line Between Alive or Dead,"$87,561",-,-,"$87,561",100%
"1,657",Cinka Panna,"$87,331",-,-,"$87,331",100%
"1,658",The Living Forest 2008 Re-release,"$87,063",-,-,"$87,063",100%
"1,659",P,"$86,834",-,-,"$86,834",100%
"1,660",Zerkalnye voyny. Otrazhenie pervoe 2008 Re-release,"$86,297",-,-,"$86,297",100%
"1,661",Får jag lov: Till den sista dansen?,"$86,187",-,-,"$86,187",100%
"1,662",Amatieris,"$85,794",-,-,"$85,794",100%
"1,663",Nausicaä of the Valley of the Wind 2008 Re-release,"$85,691",-,-,"$85,691",100%
"1,664",Kreml-9: Tekhnologiya vizita,"$85,468",-,-,"$85,468",100%
"1,665",Left/Right,"$85,379",-,-,"$85,379",100%
"1,666",Notorious 2008 Re-release,"$85,236",-,-,"$85,236",100%
"1,667",Deal,"$85,076","$61,626",72.4%,"$23,450",27.6%
"1,668",Día de Boda,"$84,713",-,-,"$84,713",100%
"1,669",Ocean Flame,"$84,705",-,-,"$84,705",100%
"1,670",My Brother 2008 Re-release,"$84,690",-,-,"$84,690",100%
"1,671",The Stranger in Me,"$84,544",-,-,"$84,544",100%
"1,672",Giants of Valdes,"$84,495",-,-,"$84,495",100%
"1,673",The Effect of Gamma Rays on Man-in-the-Moon Marigolds,"$84,462",-,-,"$84,462",100%
"1,674",Tutto torna,"$84,447",-,-,"$84,447",100%
"1,675",Ghost Island,"$84,332",-,-,"$84,332",100%
"1,676",Twisted Souls,"$84,241",-,-,"$84,241",100%
"1,677","Me & You, Us, Forever","$84,093","$84,093",100%,-,-
"1,678",Zabriskie Point,"$83,827",-,-,"$83,827",100%
"1,679",On War,"$83,426",-,-,"$83,426",100%
"1,680",Save Me,"$83,397","$83,397",100%,-,-
"1,681",Irma Vap: O Retorno,"$83,216",-,-,"$83,216",100%
"1,682",Maria Stuarda at La Scala,"$83,214","$83,214",100%,-,-
"1,683",Forse Dio è Malato,"$82,916",-,-,"$82,916",100%
"1,684",Antisex,"$82,827",-,-,"$82,827",100%
"1,685",Candy Rain,"$82,563",-,-,"$82,563",100%
"1,686",Praying with Lior,"$82,553","$82,553",100%,-,-
"1,687",Zombie Strippers!,"$82,360",-,-,"$82,360",100%
"1,688",Humboldt County,"$82,357","$82,357",100%,-,-
"1,689",Masangeles,"$82,150",-,-,"$82,150",100%
"1,690",Fallen Heroes,"$81,917",-,-,"$81,917",100%
"1,691",A Circus Romance,"$81,855",-,-,"$81,855",100%
"1,692",Ye Man De Wen Rou,"$81,803",-,-,"$81,803",100%
"1,693",Nochebuena,"$81,665",-,-,"$81,665",100%
"1,694",A Tale of Two Mozzies 2008 Re-release,"$81,622",-,-,"$81,622",100%
"1,695",Patti Smith: Dream of Life,"$81,113","$30,918",38.1%,"$50,195",61.9%
"1,696",Acne,"$81,056",-,-,"$81,056",100%
"1,697",Nouvelles Aventures de la Petite taupe,"$81,000",-,-,"$81,000",100%
"1,698",The Chanting 3,"$80,962",-,-,"$80,962",100%
"1,699",T-Rex: Back to the Cretaceous 2008 Re-release,"$80,546",-,-,"$80,546",100%
"1,700",Il trittico dell'amore,"$80,374","$80,374",100%,-,-
"1,701",Holunderblüte,"$79,753",-,-,"$79,753",100%
"1,702",Ballast,"$79,710","$77,556",97.3%,"$2,154",2.7%
"1,703",When a Man Falls,"$79,652",-,-,"$79,652",100%
"1,704",Petites eclosions,"$79,548",-,-,"$79,548",100%
"1,705",True Women for Sale,"$79,518",-,-,"$79,518",100%
"1,706",ATTITUDE,"$79,482",-,-,"$79,482",100%
"1,707",Cover,"$79,436","$79,436",100%,-,-
"1,708",The Color of Fame,"$79,410",-,-,"$79,410",100%
"1,709",Adrift in Tokyo,"$79,400",-,-,"$79,400",100%
"1,710",Bang bang wo ai shen,"$79,267",-,-,"$79,267",100%
"1,711",Kill Them All,"$79,259",-,-,"$79,259",100%
"1,712",Bang och världshistorien,"$78,620",-,-,"$78,620",100%
"1,713",Auge in Auge - Eine deutsche Filmgeschichte,"$78,383",-,-,"$78,383",100%
"1,714",Les ambitieux 2008 Re-release,"$78,030",-,-,"$78,030",100%
"1,715",Prague 2008 Re-release,"$78,002",-,-,"$78,002",100%
"1,716",Ping Pong Playa,"$77,907","$77,907",100%,-,-
"1,717",Ho ammazzato Berlusconi,"$77,794",-,-,"$77,794",100%
"1,718",Belle toujours 2008 Re-release,"$77,583",-,-,"$77,583",100%
"1,719",Finding Amanda,"$77,410","$57,297",74%,"$20,113",26%
"1,720",Reeker 2008 Re-release,"$77,161",-,-,"$77,161",100%
"1,721",America the Beautiful,"$76,173","$76,173",100%,-,-
"1,722",Love,"$76,111",-,-,"$76,111",100%
"1,723",Don Muthu Swami,"$75,547",-,-,"$75,547",100%
"1,724",Bajo Juárez: La ciudad devorando a sus hijas,"$75,443",-,-,"$75,443",100%
"1,725",A Better Tomorrow,"$74,799",-,-,"$74,799",100%
"1,726",August Evening,"$74,759","$74,759",100%,-,-
"1,727",Shoot Down,"$74,421","$74,421",100%,-,-
"1,728",Melodrama Habibi,"$74,252",-,-,"$74,252",100%
"1,729",Behave,"$74,163",-,-,"$74,163",100%
"1,730",Garoto Cósmico,"$73,787",-,-,"$73,787",100%
"1,731",Everything You Always Wanted to Know About Sex * But Were Afraid to Ask 2008 Re-release,"$73,775",-,-,"$73,775",100%
"1,732",A Four Letter Word,"$73,445","$72,568",98.8%,$877,1.2%
"1,733",The Long Weekend 2008 Re-release,"$73,380",-,-,"$73,380",100%
"1,734",Yuri's Day,"$73,350",-,-,"$73,350",100%
"1,735",Where Is Winky's Horse? 2008 Re-release,"$73,222",-,-,"$73,222",100%
"1,736",Wei Dao Nan Nv,"$73,073",-,-,"$73,073",100%
"1,737",Say Leo,"$73,005",-,-,"$73,005",100%
"1,738",The King and the Clown 2008 Re-release,"$73,003",-,-,"$73,003",100%
"1,739",La velocità della luce,"$72,817",-,-,"$72,817",100%
"1,740",Go for Zucker 2008 Re-release,"$72,688",-,-,"$72,688",100%
"1,741",Skoppa og Skrítla,"$72,537",-,-,"$72,537",100%
"1,742",Home Sweet Home,"$72,307",-,-,"$72,307",100%
"1,743",Parking,"$72,186",-,-,"$72,186",100%
"1,744",Birth in the Graveyard,"$71,876",-,-,"$71,876",100%
"1,745",Jimmy della collina,"$71,846",-,-,"$71,846",100%
"1,746",Body of War,"$71,716","$71,716",100%,-,-
"1,747",Gora samotsvetov,"$71,246",-,-,"$71,246",100%
"1,748",Big Man Japan 2008 Re-release,"$70,681","$40,796",57.7%,"$29,885",42.3%
"1,749",Úcastníci zájezdu 2008 Re-release,"$70,521",-,-,"$70,521",100%
"1,750",The One Man Olympics,"$70,328",-,-,"$70,328",100%
"1,751",Juventude,"$70,229",-,-,"$70,229",100%
"1,752",Haïti chérie,"$70,200",-,-,"$70,200",100%
"1,753",The Business of Being Born,"$69,991","$69,991",100%,-,-
"1,754",Take Out,"$69,816","$69,816",100%,-,-
"1,755",Kashf hesab,"$69,487",-,-,"$69,487",100%
"1,756",Panic,"$69,393",-,-,"$69,393",100%
"1,757",Dark Matter,"$69,379","$30,591",44.1%,"$38,788",55.9%
"1,758",Estrellita,"$69,043",-,-,"$69,043",100%
"1,759",24 Frames of Terror,"$68,919",-,-,"$68,919",100%
"1,760",This Darling Life,"$68,599",-,-,"$68,599",100%
"1,761",Free to Leave,"$68,561",-,-,"$68,561",100%
"1,762",Muñeca,"$68,205",-,-,"$68,205",100%
"1,763",Shadows,"$67,942",-,-,"$67,942",100%
"1,764",Schlimmer geht's nimmer!,"$67,887",-,-,"$67,887",100%
"1,765",Happy Valley,"$67,665","$67,665",100%,-,-
"1,766",I Am Cuba 2008 Re-release,"$67,546",-,-,"$67,546",100%
"1,767",ICU: Ghost College of Fine Arts,"$67,477",-,-,"$67,477",100%
"1,768",Four Dragons,"$67,152",-,-,"$67,152",100%
"1,769",La Promo,"$66,991",-,-,"$66,991",100%
"1,770",Allah Made Me Funny: Live in Concert,"$66,903","$66,903",100%,-,-
"1,771",Centochiodi 2008 Re-release,"$66,268",-,-,"$66,268",100%
"1,772",Big John,"$66,255",-,-,"$66,255",100%
"1,773",Woman's Hearts,"$66,253",-,-,"$66,253",100%
"1,774",Ballistic,"$66,135",-,-,"$66,135",100%
"1,775",Alle Alle,"$66,039",-,-,"$66,039",100%
"1,776",Camera Obscura 2008 Re-release,"$65,989",-,-,"$65,989",100%
"1,777",To Faro,"$65,694",-,-,"$65,694",100%
"1,778",The Wild Child,"$65,051","$65,051",100%,-,-
"1,779",Expired,"$65,003","$29,796",45.8%,"$35,207",54.2%
"1,780",Bloodline,"$64,698","$64,698",100%,-,-
"1,781",Monsieur Verdoux,"$64,636","$64,636",100%,-,-
"1,782",Beautiful Losers,"$64,064","$56,386",88%,"$7,678",12%
"1,783",Into the World,"$63,955",-,-,"$63,955",100%
"1,784",Quatre étoiles 2008 Re-release,"$63,934",-,-,"$63,934",100%
"1,785",A Plumm Summer,"$63,521","$63,521",100%,-,-
"1,786",A Gentle Breeze in the Village,"$63,193",-,-,"$63,193",100%
"1,787",Chetyre vozrasta lyubvi,"$63,056",-,-,"$63,056",100%
"1,788",Deep End,"$62,966",-,-,"$62,966",100%
"1,789",The Order of Myths,"$62,645","$62,645",100%,-,-
"1,790","The Good, the Bad and the Ugly 2008 Re-release","$62,513",-,-,"$62,513",100%
"1,791",Chicken Little: Ace in Action,"$62,151",-,-,"$62,151",100%
"1,792",Kallang Roar the Movie,"$62,106",-,-,"$62,106",100%
"1,793",Pamela por amor 2008 Re-release,"$61,930",-,-,"$61,930",100%
"1,794",My Magic,"$61,903",-,-,"$61,903",100%
"1,795",Al-Shayatin,"$61,508",-,-,"$61,508",100%
"1,796",Beautiful Bitch,"$61,348",-,-,"$61,348",100%
"1,797",Ate,"$61,273",-,-,"$61,273",100%
"1,798",The Elephant King,"$61,122","$22,251",36.4%,"$38,871",63.6%
"1,799",Mandate: Mission from the Gods,"$61,000",-,-,"$61,000",100%
"1,800",Boogie Man: The Lee Atwater Story,"$60,332","$60,332",100%,-,-
"1,801",Thiruvannamalai,"$60,270",-,-,"$60,270",100%
"1,802",Rivers and Tides 2008 Re-release,"$60,268",-,-,"$60,268",100%
"1,803",Hallat Hob 2008 Re-release,"$60,140",-,-,"$60,140",100%
"1,804",Dance for All,"$60,115",-,-,"$60,115",100%
"1,805",Children of Glory,"$60,100",-,-,"$60,100",100%
"1,806",The Offsiders,"$59,919",-,-,"$59,919",100%
"1,807",Rash Boy Dreams,"$59,869",-,-,"$59,869",100%
"1,808",Cold Sun,"$59,864",-,-,"$59,864",100%
"1,809",Pasajeros,"$59,627",-,-,"$59,627",100%
"1,810",Beyond the Years 2008 Re-release,"$59,483",-,-,"$59,483",100%
"1,811",Summer,"$59,447",-,-,"$59,447",100%
"1,812",Knight and Day,"$59,333",-,-,"$59,333",100%
"1,813",Arai Enn 305-il Kadavul,"$59,295",-,-,"$59,295",100%
"1,814",Happy New Year,"$58,984",-,-,"$58,984",100%
"1,815",What We Do Is Secret,"$58,776","$58,776",100%,-,-
"1,816",Zhou Guo Ping,"$58,274",-,-,"$58,274",100%
"1,817",The Killers,"$58,222",-,-,"$58,222",100%
"1,818",The Rocket Post 2008 Re-release,"$58,112",-,-,"$58,112",100%
"1,819",Chiamami Salomè,"$57,999",-,-,"$57,999",100%
"1,820",Hoosh Elly Weaa Menak,"$57,984",-,-,"$57,984",100%
"1,821",It's Better If Gabriela Doesn't Die,"$57,962",-,-,"$57,962",100%
"1,822",Balkonas,"$57,945",-,-,"$57,945",100%
"1,823",KussKuss - Dein Glück gehört mir 2008 Re-release,"$57,631",-,-,"$57,631",100%
"1,824",A côté,"$57,388",-,-,"$57,388",100%
"1,825",Il peso dell'aria,"$57,119",-,-,"$57,119",100%
"1,826",Raman Thediya Seethai,"$57,049",-,-,"$57,049",100%
"1,827",Thotta,"$56,879",-,-,"$56,879",100%
"1,828",Hashar: A Love Story...,"$56,838",-,-,"$56,838",100%
"1,829",Virtually a Virgin,"$56,738",-,-,"$56,738",100%
"1,830",Torotot,"$56,609",-,-,"$56,609",100%
"1,831",Masjoun Transit,"$56,247",-,-,"$56,247",100%
"1,832",Gitmek: My Marlon and Brando,"$55,897",-,-,"$55,897",100%
"1,833",The Reason Why,"$55,408",-,-,"$55,408",100%
"1,834",Botero Born in Medellin,"$55,203",-,-,"$55,203",100%
"1,835",Gerdas Schweigen,"$55,095",-,-,"$55,095",100%
"1,836",Hutushenpan,"$55,002",-,-,"$55,002",100%
"1,837",Tamendechuan,"$54,969",-,-,"$54,969",100%
"1,838",Tanz mit der Zeit,"$54,956",-,-,"$54,956",100%
"1,839",Extreme Movie,"$54,822",-,-,"$54,822",100%
"1,840",Americanizing Shelley 2008 Re-release,"$54,807",-,-,"$54,807",100%
"1,841",Manhunt,"$54,773",-,-,"$54,773",100%
"1,842",Espérame en otro mundo,"$54,560",-,-,"$54,560",100%
"1,843",Non c'è più niente da fare,"$54,083",-,-,"$54,083",100%
"1,844",Live and Remember,"$53,966",-,-,"$53,966",100%
"1,845",Son of a Lion,"$53,490",-,-,"$53,490",100%
"1,846",Reflections in a Golden Eye 2008 Re-release,"$53,459",-,-,"$53,459",100%
"1,847",Hulla,"$53,261",-,-,"$53,261",100%
"1,848",Ugly Me 2008 Re-release,"$53,250","$53,250",100%,-,-
"1,849",Old Thieves: The Legend of Artegio,"$53,245",-,-,"$53,245",100%
"1,850",Badlands,"$52,949",-,-,"$52,949",100%
"1,851",La forza del destino,"$52,577","$52,577",100%,-,-
"1,852",Ljusår,"$52,535",-,-,"$52,535",100%
"1,853",Mr. Kuka's Advice,"$52,433",-,-,"$52,433",100%
"1,854",Dare Not Walk Alone,"$52,166","$52,166",100%,-,-
"1,855","Surfer, Dude","$52,132","$52,132",100%,-,-
"1,856",Killer of Sheep 2008 Re-release,"$51,951",-,-,"$51,951",100%
"1,857",The 39 Steps 2008 Re-release,"$51,711",-,-,"$51,711",100%
"1,858",Sunny et l'éléphant,"$51,411",-,-,"$51,411",100%
"1,859",Tag der Teufel,"$51,130",-,-,"$51,130",100%
"1,860",Show of Hands,"$50,995",-,-,"$50,995",100%
"1,861",The School Which Will Cry the Most,"$50,978",-,-,"$50,978",100%
"1,862",Gunnin' for That #1 Spot,"$50,950","$50,804",99.7%,$146,0.3%
"1,863",45 Days,"$50,714",-,-,"$50,714",100%
"1,864",The Man from London,"$50,626",-,-,"$50,626",100%
"1,865",Night,"$50,578",-,-,"$50,578",100%
"1,866",Little Moth,"$50,260",-,-,"$50,260",100%
"1,867","Tristan und Isolde, Azione in tre atti","$50,172","$50,172",100%,-,-
"1,868",Déjate caer,"$50,161",-,-,"$50,161",100%
"1,869",Afterschool,"$49,971","$3,911",7.8%,"$46,060",92.2%
"1,870",Sankt Pauli! Rausgehen - Warmmachen - Weghauen,"$49,942",-,-,"$49,942",100%
"1,871",Caucasia,"$49,857",-,-,"$49,857",100%
"1,872",Too Young to Die 2008 Re-release,"$49,726",-,-,"$49,726",100%
"1,873",Coupable,"$49,695",-,-,"$49,695",100%
"1,874",Über Wasser: Menschen und gelbe Kanister 2008 Re-release,"$49,568",-,-,"$49,568",100%
"1,875",Ciao,"$49,494","$49,494",100%,-,-
"1,876",Ich. Immendorff,"$49,254",-,-,"$49,254",100%
"1,877",Andres and me,"$49,196",-,-,"$49,196",100%
"1,878",La Rondine,"$49,088","$49,088",100%,-,-
"1,879",Action Boys,"$49,052",-,-,"$49,052",100%
"1,880",Maltiyskiy krest,"$48,999",-,-,"$48,999",100%
"1,881",Box Elder,"$48,996","$48,996",100%,-,-
"1,882",Unstable Fables: 3 Pigs & a Baby,"$48,706",-,-,"$48,706",100%
"1,883",Münferit,"$48,306",-,-,"$48,306",100%
"1,884",Meer is nich,"$48,166",-,-,"$48,166",100%
"1,885",RAPublic,"$47,994",-,-,"$47,994",100%
"1,886",Ich will da sein - Jenny Gröllmann,"$47,902",-,-,"$47,902",100%
"1,887",Blind Loves,"$47,887",-,-,"$47,887",100%
"1,888",Bullet in the Head,"$47,878",-,-,"$47,878",100%
"1,889",Ara,"$47,859",-,-,"$47,859",100%
"1,890",Cumbia callera,"$47,823",-,-,"$47,823",100%
"1,891",Vox Populi,"$47,632",-,-,"$47,632",100%
"1,892",Sanda,"$47,189",-,-,"$47,189",100%
"1,893",Roskilde,"$47,118",-,-,"$47,118",100%
"1,894",Cold War,"$47,009",-,-,"$47,009",100%
"1,895",A Soap 2008 Re-release,"$46,895",-,-,"$46,895",100%
"1,896",Seven Dumpsters and a Corpse,"$46,712",-,-,"$46,712",100%
"1,897",We Are Together,"$46,524",-,-,"$46,524",100%
"1,898",Shara,"$46,270",-,-,"$46,270",100%
"1,899",Ten Empty,"$46,137",-,-,"$46,137",100%
"1,900",Breakfast with Scot,"$46,060","$46,060",100%,-,-
"1,901",Dalai Lama Renaissance,"$45,904",-,-,"$45,904",100%
"1,902",Alice in the Cities,"$45,637",-,-,"$45,637",100%
"1,903",The Neighbor,"$45,354",-,-,"$45,354",100%
"1,904",Olentzero eta Oparien Ordua,"$45,069",-,-,"$45,069",100%
"1,905",Undoing,"$44,999","$44,999",100%,-,-
"1,906",What Doesn't Kill You,"$44,872",-,-,"$44,872",100%
"1,907",The Babysitters,"$44,852","$44,852",100%,-,-
"1,908",Die Tränen meiner Mutter,"$44,433",-,-,"$44,433",100%
"1,909",Enfants de Don Quichotte (Acte 1),"$44,147",-,-,"$44,147",100%
"1,910",Ladies in Lavender 2008 Re-release,"$44,055",-,-,"$44,055",100%
"1,911",All Roads Lead Home,"$43,907","$43,907",100%,-,-
"1,912",Mansacue,"$43,800",-,-,"$43,800",100%
"1,913",Bear Cub 2008 Re-release,"$43,793",-,-,"$43,793",100%
"1,914",Fake Blond,"$43,510",-,-,"$43,510",100%
"1,915",A Month of Hungry Ghosts,"$43,353",-,-,"$43,353",100%
"1,916",It's All Gone Pete Tong 2008 Re-release,"$43,177",-,-,"$43,177",100%
"1,917",Animanera,"$43,106",-,-,"$43,106",100%
"1,918",The Thomas Crown Affair,"$43,050",-,-,"$43,050",100%
"1,919",Night and the City,"$43,024",-,-,"$43,024",100%
"1,920",Cut and Paste,"$42,879",-,-,"$42,879",100%
"1,921",Love Me If You Dare 2008 Re-release,"$42,830",-,-,"$42,830",100%
"1,922",A Streetcar Named Desire 2008 Re-release,"$42,818",-,-,"$42,818",100%
"1,923",La Paloma. Sehnsucht. Weltweit,"$42,616",-,-,"$42,616",100%
"1,924",Days of Being Wild 2008 Re-release,"$42,320",-,-,"$42,320",100%
"1,925",The Tracey Fragments,"$42,318","$32,645",77.1%,"$9,673",22.9%
"1,926",Under the Snow,"$42,086",-,-,"$42,086",100%
"1,927",Scent of a Woman,"$41,998",-,-,"$41,998",100%
"1,928",Ekkelins Knecht,"$41,861",-,-,"$41,861",100%
"1,929",Summer Book,"$41,783",-,-,"$41,783",100%
"1,930",Thomas Kinkade's Christmas Cottage,"$41,724",-,-,"$41,724",100%
"1,931",El infierno vasco,"$41,639",-,-,"$41,639",100%
"1,932",Black House 2008 Re-release,"$41,543",-,-,"$41,543",100%
"1,933",The Betrayal,"$41,271","$41,271",100%,-,-
"1,934",Sakkarakatti,"$41,196",-,-,"$41,196",100%
"1,935",I Can't Think Straight,"$40,945","$39,576",96.7%,"$1,369",3.3%
"1,936",State of the World,"$40,944",-,-,"$40,944",100%
"1,937",Moving Midway,"$40,864","$40,864",100%,-,-
"1,938",Paper Wedding Anniversary,"$40,782",-,-,"$40,782",100%
"1,939",Spirit of the Marathon,"$40,588",-,-,"$40,588",100%
"1,940",The Dhamma Brothers,"$40,492","$40,492",100%,-,-
"1,941",City Without Baseball,"$40,468",-,-,"$40,468",100%
"1,942",The Tender Hook,"$40,390",-,-,"$40,390",100%
"1,943",The Passionate Friends,"$40,335",-,-,"$40,335",100%
"1,944",Lovers of the Arctic Circle 2008 Re-release,"$40,127",-,-,"$40,127",100%
"1,945",Pocong 3,"$39,942",-,-,"$39,942",100%
"1,946",Good Dick,"$39,924","$27,595",69.1%,"$12,329",30.9%
"1,947",Loins of Punjab Presents,"$39,891","$39,891",100%,-,-
"1,948",The Lady Vanishes 2008 Re-release,"$39,776",-,-,"$39,776",100%
"1,949",L'été indien,"$39,582",-,-,"$39,582",100%
"1,950",Refusenik,"$39,456","$39,456",100%,-,-
"1,951",Real Dreams,"$39,430",-,-,"$39,430",100%
"1,952",Love by Accident,"$39,247",-,-,"$39,247",100%
"1,953",The Serpent's Egg,"$39,238",-,-,"$39,238",100%
"1,954",The Yellow House,"$39,084",-,-,"$39,084",100%
"1,955",Mukhbiir,"$39,080",-,-,"$39,080",100%
"1,956",42plus 2008 Re-release,"$38,698",-,-,"$38,698",100%
"1,957",The Paranoids,"$38,597",-,-,"$38,597",100%
